order_id,order_placement_date,customer_id,product_id,order_qty,agreed_delivery_date,actual_delivery_date,delivery_qty
FJUL719422202,17/07/2022,789422,25891202,316,19/07/2022,22/07/2022,253
FJUL721422202,19/07/2022,789422,25891202,298,21/07/2022,24/07/2022,283
FJUL722422102,20/07/2022,789422,25891102,309,22/07/2022,25/07/2022,247
FJUL721422601,20/07/2022,789422,25891601,102,21/07/2022,24/07/2022,97
FJUL722422501,21/07/2022,789422,25891203,477,22/07/2022,23/07/2022,429
FJUL722422601,21/07/2022,789422,25891601,86,22/07/2022,24/07/2022,77
FJUL722422501,21/07/2022,789422,25891101,463,22/07/2022,23/07/2022,440
FJUL724422302,22/07/2022,789422,25891302,20,24/07/2022,27/07/2022,18
FJUL723422103,22/07/2022,789422,25891103,410,23/07/2022,24/07/2022,390
FJUL725422403,22/07/2022,789422,25891402,230,25/07/2022,27/07/2022,184
FJUL723422501,22/07/2022,789422,25891501,127,23/07/2022,26/07/2022,114
FJUL725422401,23/07/2022,789422,25891401,466,25/07/2022,27/07/2022,443
FJUL725422502,23/07/2022,789422,25891502,217,25/07/2022,26/07/2022,206
FJUL727422402,24/07/2022,789422,25891402,235,27/07/2022,29/07/2022,211
FJUL727422202,24/07/2022,789422,25891202,391,27/07/2022,30/07/2022,313
FJUL726422201,25/07/2022,789422,25891201,411,26/07/2022,27/07/2022,370
FJUL728422503,26/07/2022,789422,25891503,182,28/07/2022,30/07/2022,173
FJUL727422602,26/07/2022,789422,25891602,121,27/07/2022,28/07/2022,115
FJUL727422403,26/07/2022,789422,25891203,253,27/07/2022,29/07/2022,240
FJUL728422302,27/07/2022,789422,25891301,27,28/07/2022,31/07/2022,24
FJUL728422103,27/07/2022,789422,25891102,368,28/07/2022,29/07/2022,350
FJUL729422103,27/07/2022,789422,25891103,313,29/07/2022,31/07/2022,297
FJUL730422402,27/07/2022,789422,25891402,451,30/07/2022,31/07/2022,406
FJUL730422201,28/07/2022,789422,25891103,428,30/07/2022,01/08/2022,407
FJUL729422202,28/07/2022,789422,25891201,494,29/07/2022,30/07/2022,445
FJUL730422201,28/07/2022,789422,25891201,441,30/07/2022,01/08/2022,419
FAUG81422303,29/07/2022,789422,25891303,51,01/08/2022,03/08/2022,46
FJUL731422301,30/07/2022,789422,25891301,47,31/07/2022,02/08/2022,45
FJUL731422502,30/07/2022,789422,25891401,210,31/07/2022,01/08/2022,189
FAUG82422401,31/07/2022,789422,25891201,188,02/08/2022,04/08/2022,179
FAUG82422302,01/08/2022,789422,25891302,64,02/08/2022,04/08/2022,51
FAUG84422302,01/08/2022,789422,25891302,33,04/08/2022,05/08/2022,31
FAUG83422601,01/08/2022,789422,25891601,144,03/08/2022,06/08/2022,115
FAUG83422102,02/08/2022,789422,25891102,381,03/08/2022,04/08/2022,305
FAUG83422503,02/08/2022,789422,25891503,132,03/08/2022,06/08/2022,119
FAUG86422501,03/08/2022,789422,25891103,488,06/08/2022,07/08/2022,439
FAUG87422602,04/08/2022,789422,25891501,181,07/08/2022,08/08/2022,145
FAUG87422602,04/08/2022,789422,25891602,103,07/08/2022,08/08/2022,82
FAUG88422601,06/08/2022,789422,25891601,60,08/08/2022,09/08/2022,57
FAUG88422501,06/08/2022,789422,25891501,164,08/08/2022,10/08/2022,156
FAUG87422202,06/08/2022,789422,25891202,347,07/08/2022,08/08/2022,330
FAUG89422302,07/08/2022,789422,25891201,447,09/08/2022,11/08/2022,402
FAUG811422602,09/08/2022,789422,25891502,222,11/08/2022,13/08/2022,200
FAUG811422602,09/08/2022,789422,25891602,77,11/08/2022,13/08/2022,62
FAUG811422103,10/08/2022,789422,25891103,313,11/08/2022,13/08/2022,282
FAUG811422601,10/08/2022,789422,25891601,123,11/08/2022,12/08/2022,98
FAUG811422601,10/08/2022,789422,25891201,215,11/08/2022,12/08/2022,193
FAUG812422601,11/08/2022,789422,25891601,117,12/08/2022,14/08/2022,111
FAUG813422403,12/08/2022,789422,25891403,407,13/08/2022,14/08/2022,366
FAUG814422101,12/08/2022,789422,25891101,300,14/08/2022,17/08/2022,240
FAUG815422602,13/08/2022,789422,25891602,125,15/08/2022,18/08/2022,119
FAUG817422602,14/08/2022,789422,25891503,131,17/08/2022,18/08/2022,124
FAUG815422201,14/08/2022,789422,25891101,452,15/08/2022,17/08/2022,429
FAUG816422102,14/08/2022,789422,25891102,450,16/08/2022,17/08/2022,360
FAUG819422503,16/08/2022,789422,25891402,225,19/08/2022,21/08/2022,180
FAUG819422301,16/08/2022,789422,25891101,329,19/08/2022,20/08/2022,313
FAUG819422202,17/08/2022,789422,25891202,434,19/08/2022,20/08/2022,412
FAUG820422302,18/08/2022,789422,25891302,24,20/08/2022,22/08/2022,23
FAUG821422501,18/08/2022,789422,25891501,186,21/08/2022,24/08/2022,167
FAUG820422602,19/08/2022,789422,25891102,350,20/08/2022,21/08/2022,332
FAUG822422103,19/08/2022,789422,25891103,340,22/08/2022,24/08/2022,306
FAUG822422402,19/08/2022,789422,25891402,355,22/08/2022,25/08/2022,284
FAUG820422603,19/08/2022,789422,25891201,347,20/08/2022,22/08/2022,312
FAUG823422302,20/08/2022,789422,25891302,69,23/08/2022,26/08/2022,66
FAUG823422103,20/08/2022,789422,25891103,330,23/08/2022,24/08/2022,297
FAUG823422403,21/08/2022,789422,25891403,339,23/08/2022,24/08/2022,305
FAUG823422303,22/08/2022,789422,25891303,34,23/08/2022,25/08/2022,32
FAUG825422302,23/08/2022,789422,25891302,69,25/08/2022,28/08/2022,55
FAUG824422403,23/08/2022,789422,25891403,436,24/08/2022,25/08/2022,349
FAUG826422502,24/08/2022,789422,25891502,239,26/08/2022,27/08/2022,215
FAUG826422502,24/08/2022,789422,25891501,213,26/08/2022,27/08/2022,192
FAUG828422403,25/08/2022,789422,25891403,370,28/08/2022,30/08/2022,296
FAUG827422601,25/08/2022,789422,25891601,98,27/08/2022,30/08/2022,88
FAUG827422501,25/08/2022,789422,25891501,179,27/08/2022,28/08/2022,143
FAUG828422503,26/08/2022,789422,25891503,247,28/08/2022,30/08/2022,235
FAUG829422102,27/08/2022,789422,25891102,482,29/08/2022,30/08/2022,458
FAUG829422402,27/08/2022,789422,25891402,347,29/08/2022,31/08/2022,330
FAUG830422402,27/08/2022,789422,25891402,216,30/08/2022,02/09/2022,194
FAUG830422101,28/08/2022,789422,25891101,302,30/08/2022,31/08/2022,272
FMR32121301,01/03/2022,789121,25891301,72,02/03/2022,03/03/2022,65
FMR32121603,01/03/2022,789121,25891603,200,02/03/2022,04/03/2022,180
FMR34121603,02/03/2022,789121,25891603,186,04/03/2022,05/03/2022,167
FMR35121503,03/03/2022,789121,25891503,114,05/03/2022,08/03/2022,108
FMR36121402,03/03/2022,789121,25891402,485,06/03/2022,09/03/2022,388
FMR36121203,03/03/2022,789121,25891201,226,06/03/2022,08/03/2022,203
FMR37121302,05/03/2022,789121,25891302,45,07/03/2022,09/03/2022,43
FMR37121102,06/03/2022,789121,25891102,476,07/03/2022,08/03/2022,452
FMR39121602,06/03/2022,789121,25891601,144,09/03/2022,10/03/2022,130
FMR39121402,06/03/2022,789121,25891402,368,09/03/2022,12/03/2022,331
FMR37121102,06/03/2022,789121,25891101,336,07/03/2022,08/03/2022,319
FMR39121401,06/03/2022,789121,25891401,329,09/03/2022,11/03/2022,313
FMR310121403,07/03/2022,789121,25891302,51,10/03/2022,11/03/2022,48
FMR39121603,08/03/2022,789121,25891603,129,09/03/2022,10/03/2022,123
FMR39121603,08/03/2022,789121,25891202,191,09/03/2022,10/03/2022,172
FMR310121102,08/03/2022,789121,25891102,314,10/03/2022,12/03/2022,283
FMR313121401,10/03/2022,789121,25891302,59,13/03/2022,15/03/2022,47
FMR311121501,10/03/2022,789121,25891501,231,11/03/2022,12/03/2022,185
FMR312121502,11/03/2022,789121,25891502,101,12/03/2022,13/03/2022,91
FMR315121502,12/03/2022,789121,25891502,178,15/03/2022,17/03/2022,142
FMR314121603,12/03/2022,789121,25891303,94,14/03/2022,16/03/2022,89
FMR314121401,13/03/2022,789121,25891401,219,14/03/2022,16/03/2022,208
FMR315121501,13/03/2022,789121,25891401,467,15/03/2022,17/03/2022,444
FMR315121501,13/03/2022,789121,25891501,106,15/03/2022,17/03/2022,95
FMR317121602,14/03/2022,789121,25891602,112,17/03/2022,18/03/2022,90
FMR316121302,15/03/2022,789121,25891302,29,16/03/2022,18/03/2022,28
FMR317121501,15/03/2022,789121,25891201,150,17/03/2022,18/03/2022,135
FMR317121501,15/03/2022,789121,25891501,119,17/03/2022,18/03/2022,107
FMR319121203,16/03/2022,789121,25891203,355,19/03/2022,20/03/2022,319
FMR318121301,16/03/2022,789121,25891301,41,18/03/2022,20/03/2022,33
FMR317121102,16/03/2022,789121,25891102,417,17/03/2022,19/03/2022,375
FMR319121501,17/03/2022,789121,25891501,232,19/03/2022,22/03/2022,209
FMR321121402,19/03/2022,789121,25891402,229,21/03/2022,23/03/2022,183
FMR322121303,19/03/2022,789121,25891303,41,22/03/2022,24/03/2022,39
FMR324121103,21/03/2022,789121,25891103,315,24/03/2022,26/03/2022,299
FMR324121602,21/03/2022,789121,25891602,118,24/03/2022,25/03/2022,112
FMR324121302,22/03/2022,789121,25891102,449,24/03/2022,25/03/2022,404
FMR325121501,22/03/2022,789121,25891501,195,25/03/2022,26/03/2022,185
FMR325121401,22/03/2022,789121,25891401,268,25/03/2022,28/03/2022,241
FMR324121203,23/03/2022,789121,25891203,355,24/03/2022,26/03/2022,319
FMR325121402,24/03/2022,789121,25891402,404,25/03/2022,26/03/2022,364
FMR326121101,24/03/2022,789121,25891101,445,26/03/2022,28/03/2022,423
FMR328121503,25/03/2022,789121,25891503,239,28/03/2022,30/03/2022,215
FMR327121201,25/03/2022,789121,25891201,246,27/03/2022,28/03/2022,234
FMR328121501,27/03/2022,789121,25891501,117,28/03/2022,31/03/2022,105
FMR328121202,27/03/2022,789121,25891202,185,28/03/2022,29/03/2022,148
FMR330121301,28/03/2022,789121,25891301,65,30/03/2022,31/03/2022,52
FMR330121202,28/03/2022,789121,25891202,373,30/03/2022,01/04/2022,354
FMR330121503,29/03/2022,789121,25891503,207,30/03/2022,01/04/2022,186
FAP41121403,31/03/2022,789121,25891102,485,01/04/2022,03/04/2022,461
FAP43121502,31/03/2022,789121,25891102,372,03/04/2022,04/04/2022,335
FAP43121502,31/03/2022,789121,25891502,249,03/04/2022,04/04/2022,224
FAP41121403,31/03/2022,789121,25891403,201,01/04/2022,03/04/2022,161
FAP44121502,01/04/2022,789121,25891302,27,04/04/2022,06/04/2022,24
FAP44121502,01/04/2022,789121,25891502,100,04/04/2022,06/04/2022,80
FAP43121503,01/04/2022,789121,25891503,243,03/04/2022,04/04/2022,219
FAP44121603,02/04/2022,789121,25891603,103,04/04/2022,07/04/2022,98
FAP45121603,02/04/2022,789121,25891603,196,05/04/2022,07/04/2022,186
FAP43121302,02/04/2022,789121,25891302,43,03/04/2022,04/04/2022,41
FAP46121503,03/04/2022,789121,25891503,142,06/04/2022,08/04/2022,128
FAP47121402,04/04/2022,789121,25891302,88,07/04/2022,10/04/2022,79
FAP47121601,05/04/2022,789121,25891601,149,07/04/2022,10/04/2022,119
FAP47121303,05/04/2022,789121,25891303,95,07/04/2022,08/04/2022,76
FAP46121302,05/04/2022,789121,25891302,88,06/04/2022,08/04/2022,70
FAP48121403,06/04/2022,789121,25891403,238,08/04/2022,09/04/2022,226
FAP48121603,06/04/2022,789121,25891103,494,08/04/2022,10/04/2022,445
FAP48121603,06/04/2022,789121,25891401,287,08/04/2022,10/04/2022,273
FAP48121603,06/04/2022,789121,25891603,176,08/04/2022,10/04/2022,167
FAP48121202,07/04/2022,789121,25891202,240,08/04/2022,10/04/2022,192
FAP49121102,08/04/2022,789121,25891102,319,09/04/2022,10/04/2022,303
FAP410121102,08/04/2022,789121,25891102,341,10/04/2022,13/04/2022,273
FAP411121201,08/04/2022,789121,25891201,323,11/04/2022,14/04/2022,291
FAP49121503,08/04/2022,789121,25891503,157,09/04/2022,12/04/2022,149
FAP411121501,09/04/2022,789121,25891501,217,11/04/2022,14/04/2022,195
FAP413121203,10/04/2022,789121,25891203,175,13/04/2022,15/04/2022,157
FAP413121601,10/04/2022,789121,25891301,67,13/04/2022,16/04/2022,64
FAP413121601,10/04/2022,789121,25891601,194,13/04/2022,16/04/2022,155
FAP412121201,11/04/2022,789121,25891201,461,12/04/2022,14/04/2022,369
FAP414121202,12/04/2022,789121,25891202,205,14/04/2022,17/04/2022,185
FAP415121603,12/04/2022,789121,25891102,348,15/04/2022,17/04/2022,313
FAP415121301,13/04/2022,789121,25891301,96,15/04/2022,16/04/2022,77
FAP415121501,14/04/2022,789121,25891501,100,15/04/2022,18/04/2022,95
FAP418121401,15/04/2022,789121,25891101,479,18/04/2022,20/04/2022,383
FAP419121503,16/04/2022,789121,25891301,71,19/04/2022,21/04/2022,67
FAP417121402,16/04/2022,789121,25891402,237,17/04/2022,19/04/2022,190
FAP419121601,17/04/2022,789121,25891601,75,19/04/2022,20/04/2022,71
FAP421121401,18/04/2022,789121,25891401,431,21/04/2022,22/04/2022,388
FAP421121303,18/04/2022,789121,25891303,22,21/04/2022,23/04/2022,18
FAP420121301,18/04/2022,789121,25891301,87,20/04/2022,21/04/2022,70
FAP421121501,19/04/2022,789121,25891102,311,21/04/2022,24/04/2022,249
FAP422121602,20/04/2022,789121,25891301,65,22/04/2022,23/04/2022,62
FAP423121403,21/04/2022,789121,25891403,493,23/04/2022,25/04/2022,468
FAP425121203,23/04/2022,789121,25891203,101,25/04/2022,28/04/2022,81
FAP425121201,23/04/2022,789121,25891103,453,25/04/2022,26/04/2022,408
FAP424121401,23/04/2022,789121,25891401,202,24/04/2022,25/04/2022,162
FAP426121601,24/04/2022,789121,25891601,159,26/04/2022,29/04/2022,151
FAP425121402,24/04/2022,789121,25891402,212,25/04/2022,26/04/2022,201
FAP426121502,25/04/2022,789121,25891502,156,26/04/2022,28/04/2022,148
FAP428121503,25/04/2022,789121,25891403,214,28/04/2022,01/05/2022,171
FAP428121603,26/04/2022,789121,25891603,76,28/04/2022,01/05/2022,61
FAP428121602,27/04/2022,789121,25891301,59,28/04/2022,01/05/2022,56
FMY51121202,28/04/2022,789121,25891202,143,01/05/2022,02/05/2022,136
FMY52121203,29/04/2022,789121,25891201,276,02/05/2022,04/05/2022,262
FMY53121303,01/05/2022,789121,25891303,96,03/05/2022,04/05/2022,91
FMY55121503,02/05/2022,789121,25891503,153,05/05/2022,06/05/2022,122
FMY56121301,04/05/2022,789121,25891202,104,06/05/2022,08/05/2022,83
FMY57121501,05/05/2022,789121,25891201,353,07/05/2022,08/05/2022,335
FMY58121603,05/05/2022,789121,25891603,195,08/05/2022,10/05/2022,185
FMY57121202,05/05/2022,789121,25891202,319,07/05/2022,10/05/2022,287
FMY58121502,06/05/2022,789121,25891502,204,08/05/2022,11/05/2022,194
FMY510121402,07/05/2022,789121,25891402,241,10/05/2022,12/05/2022,193
FMY58121602,07/05/2022,789121,25891202,164,08/05/2022,11/05/2022,131
FMY59121401,08/05/2022,789121,25891401,231,09/05/2022,12/05/2022,208
FMY510121603,08/05/2022,789121,25891603,64,10/05/2022,13/05/2022,58
FMY510121403,09/05/2022,789121,25891301,64,10/05/2022,12/05/2022,58
FMY512121201,10/05/2022,789121,25891201,128,12/05/2022,13/05/2022,122
FMY515121402,12/05/2022,789121,25891301,69,15/05/2022,16/05/2022,55
FMY513121403,12/05/2022,789121,25891403,299,13/05/2022,14/05/2022,284
FMY515121303,13/05/2022,789121,25891103,347,15/05/2022,18/05/2022,330
FMY516121601,13/05/2022,789121,25891601,197,16/05/2022,18/05/2022,187
FMY515121502,14/05/2022,789121,25891102,360,15/05/2022,17/05/2022,288
FMY515121502,14/05/2022,789121,25891502,111,15/05/2022,17/05/2022,100
FMY517121402,14/05/2022,789121,25891402,227,17/05/2022,18/05/2022,182
FMY515121201,14/05/2022,789121,25891101,363,15/05/2022,16/05/2022,290
FMY518121403,16/05/2022,789121,25891403,318,18/05/2022,19/05/2022,302
FMY517121103,16/05/2022,789121,25891103,456,17/05/2022,18/05/2022,433
FMY519121201,16/05/2022,789121,25891201,194,19/05/2022,21/05/2022,155
FMY518121202,17/05/2022,789121,25891201,411,18/05/2022,19/05/2022,390
FMY518121303,17/05/2022,789121,25891303,79,18/05/2022,20/05/2022,71
FMY518121303,17/05/2022,789121,25891302,57,18/05/2022,20/05/2022,46
FMY520121502,18/05/2022,789121,25891302,88,20/05/2022,21/05/2022,70
FMY521121401,18/05/2022,789121,25891401,418,21/05/2022,22/05/2022,397
FMY521121603,19/05/2022,789121,25891603,81,21/05/2022,23/05/2022,65
FMY524121401,21/05/2022,789121,25891401,287,24/05/2022,26/05/2022,273
FMY525121601,22/05/2022,789121,25891503,177,25/05/2022,28/05/2022,159
FMY524121301,22/05/2022,789121,25891202,230,24/05/2022,26/05/2022,207
FMY527121303,24/05/2022,789121,25891201,138,27/05/2022,29/05/2022,110
FMY526121402,25/05/2022,789121,25891402,287,26/05/2022,28/05/2022,230
FMY526121501,25/05/2022,789121,25891501,157,26/05/2022,27/05/2022,141
FMY529121103,28/05/2022,789121,25891103,318,29/05/2022,31/05/2022,286
FMY530121602,29/05/2022,789121,25891503,241,30/05/2022,01/06/2022,229
FMY530121602,29/05/2022,789121,25891602,154,30/05/2022,01/06/2022,146
FJUN61121501,29/05/2022,789121,25891102,493,01/06/2022,02/06/2022,468
FMY531121403,30/05/2022,789121,25891403,295,31/05/2022,03/06/2022,280
FJUN62121503,31/05/2022,789121,25891503,136,02/06/2022,05/06/2022,129
FJUN63121203,31/05/2022,789121,25891202,111,03/06/2022,04/06/2022,105
FJUN63121403,01/06/2022,789121,25891302,34,03/06/2022,04/06/2022,27
FJUN64121603,02/06/2022,789121,25891603,55,04/06/2022,06/06/2022,49
FJUN65121503,03/06/2022,789121,25891503,210,05/06/2022,08/06/2022,168
FJUN64121501,03/06/2022,789121,25891103,304,04/06/2022,07/06/2022,289
FJUN64121602,03/06/2022,789121,25891602,115,04/06/2022,05/06/2022,92
FJUN65121403,03/06/2022,789121,25891101,322,05/06/2022,07/06/2022,290
FJUN67121403,05/06/2022,789121,25891403,477,07/06/2022,08/06/2022,453
FJUN66121103,05/06/2022,789121,25891103,464,06/06/2022,07/06/2022,418
FJUN67121502,06/06/2022,789121,25891502,193,07/06/2022,09/06/2022,183
FJUN67121503,06/06/2022,789121,25891503,139,07/06/2022,10/06/2022,132
FJUN68121402,06/06/2022,789121,25891402,338,08/06/2022,09/06/2022,304
FJUN67121603,06/06/2022,789121,25891603,110,07/06/2022,08/06/2022,88
FJUN69121303,06/06/2022,789121,25891303,24,09/06/2022,11/06/2022,22
FJUN610121203,07/06/2022,789121,25891203,241,10/06/2022,13/06/2022,229
FJUN69121102,07/06/2022,789121,25891102,394,09/06/2022,12/06/2022,374
FJUN610121602,07/06/2022,789121,25891403,255,10/06/2022,11/06/2022,242
FJUN68121601,07/06/2022,789121,25891601,66,08/06/2022,10/06/2022,59
FJUN69121602,07/06/2022,789121,25891602,82,09/06/2022,11/06/2022,78
FJUN610121401,07/06/2022,789121,25891401,322,10/06/2022,12/06/2022,306
FJUN611121203,08/06/2022,789121,25891201,301,11/06/2022,12/06/2022,241
FJUN611121502,09/06/2022,789121,25891502,152,11/06/2022,14/06/2022,137
FJUN610121201,09/06/2022,789121,25891201,372,10/06/2022,11/06/2022,335
FJUN610121101,09/06/2022,789121,25891101,495,10/06/2022,12/06/2022,470
FJUN611121202,09/06/2022,789121,25891202,142,11/06/2022,12/06/2022,135
FJUN611121502,09/06/2022,789121,25891303,20,11/06/2022,14/06/2022,18
FJUN614121502,11/06/2022,789121,25891502,134,14/06/2022,16/06/2022,127
FJUN612121403,11/06/2022,789121,25891403,418,12/06/2022,13/06/2022,334
FJUN614121502,11/06/2022,789121,25891501,221,14/06/2022,16/06/2022,199
FJUN613121101,11/06/2022,789121,25891101,474,13/06/2022,16/06/2022,427
FJUN615121601,13/06/2022,789121,25891403,257,15/06/2022,17/06/2022,206
FJUN616121402,13/06/2022,789121,25891103,476,16/06/2022,18/06/2022,381
FJUN615121201,13/06/2022,789121,25891201,346,15/06/2022,16/06/2022,277
FJUN616121502,13/06/2022,789121,25891201,451,16/06/2022,19/06/2022,406
FJUN617121203,14/06/2022,789121,25891203,243,17/06/2022,18/06/2022,231
FJUN617121602,15/06/2022,789121,25891302,79,17/06/2022,19/06/2022,71
FJUN617121602,15/06/2022,789121,25891102,313,17/06/2022,19/06/2022,282
FJUN617121602,15/06/2022,789121,25891602,58,17/06/2022,19/06/2022,52
FJUN617121103,16/06/2022,789121,25891103,402,17/06/2022,18/06/2022,382
FJUN619121601,16/06/2022,789121,25891601,175,19/06/2022,22/06/2022,140
FJUN618121502,17/06/2022,789121,25891101,319,18/06/2022,21/06/2022,287
FJUN619121101,17/06/2022,789121,25891101,360,19/06/2022,21/06/2022,342
FJUN619121503,18/06/2022,789121,25891301,51,19/06/2022,21/06/2022,48
FJUN620121503,18/06/2022,789121,25891503,222,20/06/2022,23/06/2022,211
FJUN621121201,18/06/2022,789121,25891201,272,21/06/2022,23/06/2022,258
FJUN622121101,19/06/2022,789121,25891101,309,22/06/2022,23/06/2022,294
FJUN623121102,20/06/2022,789121,25891102,355,23/06/2022,25/06/2022,284
FJUN622121301,20/06/2022,789121,25891301,88,22/06/2022,24/06/2022,79
FJUN623121602,21/06/2022,789121,25891602,103,23/06/2022,24/06/2022,93
FJUN623121302,22/06/2022,789121,25891302,75,23/06/2022,25/06/2022,60
FJUN625121603,22/06/2022,789121,25891301,65,25/06/2022,26/06/2022,52
FJUN624121202,22/06/2022,789121,25891103,419,24/06/2022,26/06/2022,398
FJUN624121202,22/06/2022,789121,25891202,452,24/06/2022,26/06/2022,407
FJUN625121303,23/06/2022,789121,25891303,75,25/06/2022,26/06/2022,71
FJUN624121501,23/06/2022,789121,25891101,410,24/06/2022,26/06/2022,369
FJUN624121501,23/06/2022,789121,25891401,498,24/06/2022,26/06/2022,398
FJUN625121401,24/06/2022,789121,25891401,221,25/06/2022,26/06/2022,177
FJUN626121402,24/06/2022,789121,25891401,210,26/06/2022,28/06/2022,200
FJUN626121303,24/06/2022,789121,25891303,73,26/06/2022,29/06/2022,58
FJUN627121302,24/06/2022,789121,25891302,47,27/06/2022,29/06/2022,45
FJUN627121403,24/06/2022,789121,25891301,67,27/06/2022,28/06/2022,64
FJUN627121602,25/06/2022,789121,25891602,96,27/06/2022,29/06/2022,77
FJUN628121101,25/06/2022,789121,25891101,354,28/06/2022,30/06/2022,336
FJUN627121303,25/06/2022,789121,25891303,87,27/06/2022,28/06/2022,83
FJUN628121303,25/06/2022,789121,25891303,34,28/06/2022,01/07/2022,31
FJUN628121602,26/06/2022,789121,25891602,112,28/06/2022,30/06/2022,101
FJUN629121601,27/06/2022,789121,25891601,88,29/06/2022,01/07/2022,79
FJUN628121603,27/06/2022,789121,25891603,172,28/06/2022,30/06/2022,155
FJUN630121301,28/06/2022,789121,25891301,84,30/06/2022,03/07/2022,80
FJUN629121602,28/06/2022,789121,25891602,192,29/06/2022,01/07/2022,173
FJUL71121403,29/06/2022,789121,25891403,432,01/07/2022,02/07/2022,389
FJUL71121403,29/06/2022,789121,25891103,458,01/07/2022,02/07/2022,366
FJUL71121603,29/06/2022,789121,25891603,103,01/07/2022,03/07/2022,93
FJUL71121202,29/06/2022,789121,25891202,239,01/07/2022,04/07/2022,215
FJUL72121403,30/06/2022,789121,25891403,444,02/07/2022,04/07/2022,422
FJUL72121603,30/06/2022,789121,25891103,316,02/07/2022,03/07/2022,284
FJUL73121501,01/07/2022,789121,25891102,475,03/07/2022,05/07/2022,451
FJUL74121601,01/07/2022,789121,25891601,108,04/07/2022,05/07/2022,103
FJUL73121101,02/07/2022,789121,25891101,319,03/07/2022,06/07/2022,255
FJUL75121601,02/07/2022,789121,25891202,252,05/07/2022,06/07/2022,239
FJUL73121303,02/07/2022,789121,25891303,53,03/07/2022,05/07/2022,48
FJUL74121603,03/07/2022,789121,25891203,113,04/07/2022,06/07/2022,90
FJUL74121603,03/07/2022,789121,25891603,137,04/07/2022,06/07/2022,130
FJUL74121503,03/07/2022,789121,25891201,105,04/07/2022,05/07/2022,95
FJUL77121303,04/07/2022,789121,25891303,52,07/07/2022,08/07/2022,42
FJUL77121403,04/07/2022,789121,25891403,223,07/07/2022,10/07/2022,212
FJUL78121203,05/07/2022,789121,25891203,172,08/07/2022,11/07/2022,163
FJUL77121603,06/07/2022,789121,25891401,401,07/07/2022,10/07/2022,361
FJUL78121501,07/07/2022,789121,25891501,116,08/07/2022,11/07/2022,104
FJUL79121602,07/07/2022,789121,25891602,90,09/07/2022,11/07/2022,86
FJUL710121101,07/07/2022,789121,25891101,435,10/07/2022,11/07/2022,413
FJUL710121503,08/07/2022,789121,25891503,232,10/07/2022,11/07/2022,209
FJUL79121601,08/07/2022,789121,25891601,73,09/07/2022,10/07/2022,66
FJUL710121302,09/07/2022,789121,25891203,421,10/07/2022,12/07/2022,379
FJUL712121602,09/07/2022,789121,25891602,65,12/07/2022,14/07/2022,59
FJUL711121401,09/07/2022,789121,25891401,384,11/07/2022,12/07/2022,346
FJUL712121602,09/07/2022,789121,25891401,321,12/07/2022,14/07/2022,305
FJUL711121402,10/07/2022,789121,25891402,471,11/07/2022,14/07/2022,424
FJUL711121302,10/07/2022,789121,25891302,83,11/07/2022,12/07/2022,75
FJUL714121402,12/07/2022,789121,25891402,385,14/07/2022,15/07/2022,366
FJUL713121602,12/07/2022,789121,25891501,136,13/07/2022,15/07/2022,129
FJUL716121301,13/07/2022,789121,25891301,85,16/07/2022,18/07/2022,77
FJUL714121603,13/07/2022,789121,25891603,67,14/07/2022,16/07/2022,64
FJUL716121402,14/07/2022,789121,25891402,385,16/07/2022,18/07/2022,347
FJUL716121602,14/07/2022,789121,25891602,177,16/07/2022,17/07/2022,168
FJUL717121101,14/07/2022,789121,25891101,411,17/07/2022,18/07/2022,370
FJUL718121303,17/07/2022,789121,25891303,28,18/07/2022,21/07/2022,25
FJUL721121601,18/07/2022,789121,25891403,329,21/07/2022,22/07/2022,263
FJUL719121101,18/07/2022,789121,25891101,467,19/07/2022,21/07/2022,444
FJUL721121603,20/07/2022,789121,25891603,171,21/07/2022,23/07/2022,154
FJUL722121501,20/07/2022,789121,25891303,23,22/07/2022,24/07/2022,18
FJUL722121601,20/07/2022,789121,25891601,196,22/07/2022,23/07/2022,176
FJUL723121302,21/07/2022,789121,25891302,70,23/07/2022,25/07/2022,66
FJUL724121603,22/07/2022,789121,25891203,384,24/07/2022,25/07/2022,307
FJUL723121501,22/07/2022,789121,25891301,81,23/07/2022,26/07/2022,73
FJUL725121602,22/07/2022,789121,25891602,92,25/07/2022,27/07/2022,74
FJUL724121302,23/07/2022,789121,25891302,32,24/07/2022,27/07/2022,30
FJUL726121503,24/07/2022,789121,25891201,367,26/07/2022,28/07/2022,330
FJUL726121302,24/07/2022,789121,25891101,421,26/07/2022,29/07/2022,337
FJUL727121303,25/07/2022,789121,25891303,47,27/07/2022,30/07/2022,42
FJUL728121503,26/07/2022,789121,25891503,190,28/07/2022,30/07/2022,171
FAUG81121603,29/07/2022,789121,25891501,212,01/08/2022,03/08/2022,201
FAUG81121602,29/07/2022,789121,25891602,186,01/08/2022,02/08/2022,177
FJUL731121302,30/07/2022,789121,25891302,30,31/07/2022,01/08/2022,27
FAUG82121402,30/07/2022,789121,25891402,461,02/08/2022,03/08/2022,438
FAUG81121301,31/07/2022,789121,25891301,80,01/08/2022,03/08/2022,72
FAUG83121402,31/07/2022,789121,25891402,351,03/08/2022,05/08/2022,316
FAUG82121502,31/07/2022,789121,25891202,351,02/08/2022,03/08/2022,281
